CRX,CRY
853.976,564.751
861.2169,569.6238
854.6096,541.4034
803.434,547.0974
796.8482,554.2834
791.8334,561.387
781.517,577.9617
788.1755,565.9699
780.2035,565.1447
795.5396,601.1514
782.4631,574.8809
776.7845,600.6847
784.425,600.9045
972.1265,613.6818
765.9871,586.6061
760.5248,598.3412
762.7261,599.485
776.1046,574.4716
771.9,595.8619
762.0569,597.8383
769.9857,609.5896
759.8793,614.9977
762.5508,593.5356
777.8527,599.6913
966.8455,619.1119
759.3348,566.5046
767.4304,577.5686
755.9645,589.9064
765.1862,582.5942
752.1487,585.1995
762.1959,606.388
762.2631,601.1768
751.829,616.4437
759.9753,591.6833
753.6238,599.9591
758.7761,607.2767
764.6042,600.567
751.1385,606.7657
760.8873,606.3436
766.1307,596.6484
761.3706,608.3779
770.2633,606.7747
770.7802,599.4792
779.6334,582.8224
769.5522,638.4501
971.9487,565.8579
780.4144,558.1633
794.9117,562.6899
784.9528,559.3389
775.4995,556.7831
780.2637,523.3057
778.5509,600.6542
712.2264,989.5982
693.4377,989.9506
806.0315,657.4921
789.8047,558.8704
799.6721,528.112
803.1772,526.1232
830.0148,526.3625
790.9662,538.0003
798.936,501.5955
788.5911,540.8008
794.3926,556.3176
790.6733,534.2151
792.9781,553.347
800.5172,535.4666
800.7578,532.6022
798.0219,516.4908
802.5881,550.2266
791.7363,542.2317
799.4128,528.7486
777.296,510.6644
784.9584,534.6127
792.5057,521.2579
727.3442,559.4764
713.1468,529.1544
717.4869,524.9017
710.6149,520.7059
697.7533,534.0716
713.184,534.447
710.4877,506.0497
559.4251,233.2125
561.5195,264.9836
560.5787,228.5897
567.0576,260.7039
575.6829,268.8512
566.5063,302.868
560.5786,241.3593
575.5822,257.5941
588.025,285.2311
550.3933,251.1925
518.3683,182.7555
505.1643,174.8716
503.2803,192.3879
509.7654,171.3771
511.5118,162.8863
509.8004,191.3708
508.096,188.1888
487.2493,205.0309
496.6875,186.0163
501.3834,168.4917
490.1236,168.7249
487.1534,197.8773
472.597,170.0411
487.3469,158.7014
499.0564,189.1105
484.4525,176.8269
