CRX,CRY
579.8714,783.5349
591.3444,780.205
589.0334,779.5791
595.4994,779.1707
564.782,771.9263
617.3588,918.4826
634.5814,381.5029
652.8573,257.2355
667.9008,198.8611
664.2656,209.7634
680.0814,197.4972
678.0116,195.2734
661.4568,172.0127
657.1368,197.3192
674.1212,205.1204
676.5472,197.8676
719.007,91.6668
691.8262,70.6211
700.5344,87.7782
715.079,116.6901
695.1681,68.18
687.9855,68.519
715.3692,85.0919
688.7098,82.5104
689.8857,59.3921
699.563,85.7684
695.3833,71.7762
713.3945,81.9701
692.2859,76.9174
670.3984,170.1394
564.4721,509.0175
555.9335,775.8464
535.7847,858.526
560.4937,865.6366
554.8405,884.9966
571.2469,851.879
563.5494,884.514
556.009,871.8043
536.4395,866.3068
561.2451,856.8087
562.6887,860.2814
544.1598,855.6296
638.2834,755.6532
615.795,766.0692
616.2755,784.5149
626.0961,769.5387
642.4406,763.2075
628.2479,777.4668
607.4372,785.853
607.9949,793.5557
632.7208,776.5298
619.8464,783.3503
632.41,783.8254
643.0145,781.5791
601.329,803.2687
600.8539,781.86
598.7375,796.5393
601.9128,783.2333
641.4747,166.9876
651.8698,184.6663
637.4904,166.0874
650.5399,166.1877
645.3181,170.2457
635.7083,174.0909
642.5779,157.2398
637.292,119.8097
650.5051,126.8633
616.1443,104.3629
634.7639,117.3131
644.2234,115.4865
622.4619,118.3643
649.3918,82.0014
621.1191,99.2694
644.1594,98.2529
613.0283,111.298
617.954,101.6645
631.89,97.7814
641.176,120.6236
753.131,121.1302
1008.3094,114.9023
1010.1378,121.793
993.7053,73.3265
1004.9943,106.1087
996.4133,115.1136
977.6915,109.2126
996.365,131.5067
1000.6965,107.312
1013.7969,95.8964
1003.8529,118.6268
994.1412,117.8479
982.2053,99.5576
992.3123,77.8881
999.038,110.3282
1002.3265,109.254
985.4467,92.0271
891.2478,81.1572
992.8347,94.1423
785.0323,136.9859
751.3795,115.2271
782.5736,92.4783
768.9835,100.0446
782.0642,87.39
771.7311,124.7882
765.3988,118.3885
789.7943,108.6472
775.6256,129.9426
801.0909,114.6832
773.8998,104.6172
784.6089,104.9236
793.3261,87.2117
794.1266,66.4568
787.7422,63.0583
803.7731,81.5853
790.1683,77.0513
794.8301,42.1651
793.3069,80.3229
791.1125,71.5817
781.8026,86.1318
804.774,58.5524
721.1177,45.3145
677.2665,81.0403
661.3479,89.1133
667.496,79.5173
684.129,54.5521
648.2632,80.0935
659.8628,73.1977
640.2455,65.1154
664.9691,65.5281
655.0491,77.9406
652.6956,55.3175
655.9913,81.5149
682.5646,47.5119
685.2164,61.368
678.5225,48.98
804.1672,152.9737
790.2743,98.9325
806.3704,116.5943
814.428,118.3396
794.6825,106.0559
805.0693,120.8644
797.6315,118.3123
805.7878,129.9346
784.6811,127.1424
798.5228,134.4287
806.8862,95.9691
783.9344,135.6764
802.6051,132.9754
801.5389,121.6849
806.5093,125.2569
788.1464,115.6101
850.2468,127.503
1050.1951,108.658
972.6468,124.3447
1052.3699,127.8214
1000.1366,133.064
1024.8369,128.2869
1014.071,121.3497
1009.3235,144.8778
1015.2588,144.2609
1028.9045,109.6608
999.4403,136.7233
1027.0115,129.8615
1025.9167,130.7436
1019.2399,139.9991
1002.8325,134.9001
1005.2832,144.3978
914.7069,156.0398
676.5802,166.1088
688.6816,169.0547
650.7249,167.0354
634.5051,167.4636
640.244,180.8214
648.6866,191.4664
640.1047,179.6716
653.3428,167.152
662.1758,166.123
666.6489,168.9238
637.5721,168.6899
